Name,Latitude,Longitude
Richmond Road,53.472298,-2.332288
Broadoak,53.47215,-2.338177
Nash Road,53.47375,-2.343598
Taylor Road,53.47154,-2.348009
Cranleigh Drive,53.42468,-2.327386
Fairbairn House,53.42615,-2.327759
Ashlands,53.42622,-2.332695
Hillington Road,53.42613,-2.336743
Church Lane,53.42762,-2.339749
Ennerdale Drive,53.42784,-2.343288
Okehampton Crescent,53.42546,-2.348129
Sidmouth Road,53.423876,-2.351217
Sidmouth Road,53.42439,-2.350453
Okehampton Crescent,53.42593,-2.347501
Buck Lane,53.42917,-2.345511
Brayton Avenue,53.42966,-2.349699
Brayton Avenue,53.42972,-2.349157
Buck Lane,53.42894,-2.344711
Church Lane,53.42805,-2.340054
Hillington Road,53.42624,-2.336713
Ashton Lane,53.42691,-2.337546
Barnfield Crescent,53.42855,-2.335708
Grosvenor Road,53.43135,-2.332028
Glen Avenue,53.43169,-2.329336
Milton Grove,53.431967,-2.325621
Windsor Avenue,53.43135,-2.321568
Milton Grove,53.431947,-2.326389
Glen Avenue,53.4315,-2.329756
Ashton Park,53.43087,-2.332987
Barnfield Crescent,53.42958,-2.334407
Ashton Lane,53.42672,-2.33759
Ashlands,53.42637,-2.33244
Magistrates Court,53.42582,-2.325935
Washway Road,53.41177,-2.342286
Elton Road,53.41199,-2.347071
Manor Avenue,53.41158,-2.351265
Manor Avenue,53.41175,-2.350861
Elton Road,53.41217,-2.346441
Fountains Road,53.45234,-2.335414
Chatsworth Road,53.45345,-2.321945
Humphrey Park Rail Station,53.452587,-2.32867
Humphrey Park Station,53.45263,-2.328414
Marlborough Road,53.4522,-2.315852
Harboro Road,53.42776,-2.343754
Market,53.42329,-2.321777
Moss Road,53.45206,-2.310897
Sunningdale Avenue,53.41964,-2.296742
Chester Road,53.46223,-2.281752
Sevenways,53.4502,-2.3179
Norris Road,53.41176,-2.320141
Hall Farm Avenue,53.45285,-2.365851
John Gilbert Way,53.46597,-2.296222
Eleventh Street,53.46671,-2.308157
Atkinson Road,53.44802,-2.352183
Atkinson Road,53.44815,-2.351823
Washway Road,53.40868,-2.345014
Park Road,53.40305,-2.33289
Tabley Grove,53.40546,-2.330758
Arderne Road,53.40675,-2.328798
Woodhouse Lane East,53.40812,-2.326371
Shops,53.40708,-2.322798
Conservative Club,53.40557,-2.321508
School Road,53.42443,-2.320778
Broadheath Primary,53.40452,-2.361571
Ladybrook Avenue,53.40311,-2.320271
Moss Vale Road,53.45238,-2.33826
Stretford Metrolink Stop,53.44621,-2.304064
Stretford Metrolink Stop (Stop L),53.44621,-2.304064
M60 Roundabout,53.42701,-2.2927
Harewood Avenue,53.41964,-2.353122
Akzo Nobel,53.46003,-2.327146
Ponsonby Road,53.451769,-2.308255
Dawlish Road,53.42686,-2.345522
John Street,53.42506,-2.32459
Kwiksave (Stop F),53.42505,-2.324605
Sir Alex Ferguson Way,53.46695,-2.290731
Trafford College,53.40508,-2.348865
Newton Road,53.44815,-2.360586
Skerton Road,53.45457,-2.27646
The Bent Brook,53.45881,-2.371415
Boyer Street,53.46309,-2.279272
Talbot Road,53.45805,-2.286061
Sir Alex Ferguson Way,53.46673,-2.29044
Westinghouse Road,53.46341,-2.31232
Westinghouse Road,53.46331,-2.312561
Village Circle,53.46786,-2.304234
Trafford Wharf Road,53.469562,-2.303117
Village Circle,53.46806,-2.308287
Village Circle,53.46803,-2.307655
Imperial War Museum Metrolink Stop,53.46824,-2.296313
Imperial War Museum Metrolink Stop,53.468598,-2.297009
Eleventh Street,53.46669,-2.312405
Eleventh Street,53.46609,-2.312235
Trafford Road,53.46468,-2.285217
Moss Vale Road,53.45231,-2.341949
Queens Road,53.44635,-2.354835
Queens Road,53.44635,-2.354835
Trading Estate,53.47538,-2.331061
Lake Road,53.47258,-2.316697
Davyhulme Library,53.4568,-2.358536
Davyhulme Library,53.4568,-2.358852
Gorse Hill Park,53.45474,-2.294472
Gorse Hill Park,53.45466,-2.294938
Talbot Court,53.45315,-2.298316
Lancashire Cricket Ground,53.45756,-2.288182
Talbot Court,53.45295,-2.29845
Humphrey Park Rail Station,53.452515,-2.328655
Worthington Park,53.42532,-2.30685
Worthington Park,53.42533,-2.307482
Warwick Road,53.45883,-2.285328
Beechfield,53.41286,-2.339346
White City,53.46177,-2.286719
White City,53.46206,-2.286073
Phoenix Way,53.46603,-2.342918
Phoenix Way,53.46587,-2.343188
Park Way,53.46272,-2.33547
Ayres Road,53.45597,-2.284346
Waterside,53.46583,-2.289111
Waterside,53.46558,-2.289471
Imperial War Museum North,53.469246,-2.300056
Imperial War Museum North,53.469283,-2.299529
Cavendish Road,53.452496,-2.345911
Tesco,53.45994,-2.290532
Friars Court,53.42334,-2.323569
Hilrose Avenue,53.44894,-2.334634
Lindsell Road,53.40269,-2.351117
Urmston Mens Club,53.44823,-2.348526
Stamford Brook Road,53.40415,-2.349851
John Street,53.425193,-2.324396
Kwiksave (Stop E),53.42519,-2.324425
Brook's Bar,53.45839,-2.259135
Kings Road,53.456599,-2.262077
Upper Chorlton Road,53.45668,-2.262694
Upper Chorlton Road,53.456859,-2.2625
Sylvan Avenue,53.454932,-2.26472
Wood Road,53.4532,-2.267597
College Road,53.45163,-2.270147
Memorial Hospital,53.45229,-2.273163
Memorial Hospital,53.45272,-2.273422
Kings Road,53.45441,-2.273688
Kings Road,53.4553,-2.274206
Ayres Road,53.45686,-2.274593
Ayres Road,53.45782,-2.275156
Trafford Bar,53.460911,-2.276152
Paragon House,53.46025,-2.27606
Trafford Plaza,53.45929,-2.275497
Trafford Bar,53.46144,-2.27652
Nuttall Street,53.46388,-2.271535
Nuttall Street,53.46373,-2.271504
City Road,53.46662,-2.266431
City Road,53.4666,-2.266762
Cornbrook Street,53.46111,-2.258188
Cornbrook Street,53.46183,-2.257967
Malvern Street,53.466237,-2.264682
Henry Street,53.462953,-2.271975
Henry Street,53.463171,-2.271353
Henrietta Street,53.464131,-2.266241
Henrietta Street,53.46396,-2.266429
Cornbrook Street,53.46453,-2.263571
St John's Road,53.45599,-2.26662
St John's Road,53.45611,-2.266636
Wood Road North,53.45579,-2.268637
Wood Road North,53.45544,-2.270081
Seymour Grove,53.45523,-2.272233
Trafford Bar,53.46209,-2.277488
Trafford Bar,53.4619,-2.277954
Boyer Street,53.46162,-2.279895
Boyer Street,53.46143,-2.279984
Oaklands House,53.45996,-2.283408
Oaklands House,53.45954,-2.283707
Warwick Road,53.45882,-2.28578
Trafford College,53.45673,-2.29039
Trafford College,53.4569,-2.289653
Gorse Avenue,53.45525,-2.290138
Gorse Avenue,53.45521,-2.289837
Greatstone Road,53.453,-2.286645
Greatstone Road,53.45197,-2.286834
The Quadrant,53.45219,-2.287874
Kings Terrace,53.45146,-2.290474
Kings Terrace,53.4514,-2.290188
Cromwell Road,53.45066,-2.293314
Marston Road,53.45006,-2.294831
Marston Road,53.44983,-2.295959
Hillingdon Road,53.44867,-2.299324
Hillingdon Road,53.44836,-2.299623
Tresco Avenue,53.44629,-2.301942
Tresco Avenue,53.44582,-2.301984
Stretford Metrolink Stop,53.44569,-2.305807
Stretford Metrolink Stop,53.44562,-2.303623
Norwood Road,53.44499,-2.300562
Norwood Road,53.44492,-2.298831
Longford Park,53.44469,-2.295562
Longford Park,53.44482,-2.295834
Seymour Grove,53.45474,-2.274594
Woodstock Road,53.45414,-2.279846
Woodstock Road,53.45397,-2.280116
Warwick Road South,53.45363,-2.28195
Warwick Road South,53.45342,-2.283365
Brooklands Metrolink Stop,53.41642,-2.324313
Sale Cemetery,53.41782,-2.327544
Washway Road,53.41921,-2.331
Washway Road,53.41914,-2.330503
Sale Cemetery,53.41802,-2.327741
Brooklands Metrolink Stop,53.416806,-2.324467
Woodbourne Road,53.41418,-2.32216
Norris Road,53.41204,-2.320233
Brooklands Crescent,53.4176,-2.3236
The Little B,53.41766,-2.319689
Sale Grammar School,53.41766,-2.315611
The Moorfield,53.417669,-2.310932
Alexandra Road,53.4188,-2.307209
Marsland Road,53.41986,-2.30511
Trinity Road,53.421212,-2.30823
Derbyshire Road,53.42231,-2.311733
Wardle Road,53.4236,-2.315821
Sale Metrolink Stop,53.42462,-2.31944
Moorside Court,53.42355,-2.324548
Market,53.42346,-2.321779
Sainsbury's,53.426405,-2.321621
Cross Street,53.42686,-2.322662
Cross Street,53.427057,-2.322875
Claremont Road,53.42596,-2.320308
Sale Metrolink Stop,53.42472,-2.317635
Sale Metrolink Stop (J),53.42466,-2.318296
Woodlands Road,53.42334,-2.31457
Park House,53.42201,-2.310317
Temple Road,53.42054,-2.305626
Legh Arms,53.42022,-2.302118
Norley Drive,53.41975,-2.298895
Worthington Road,53.41971,-2.294681
Norris Road,53.41698,-2.2889
Norris Road,53.41624,-2.289
Gratrix Lane,53.41929,-2.293159
Sale Moor Village,53.419547,-2.30434
Alexandra Road,53.41848,-2.307522
The Moorfield,53.41754,-2.311202
Sale Grammar School,53.41752,-2.314587
Abington Road,53.41754,-2.317611
The Little B,53.417589,-2.320817
Marsland Road,53.41727,-2.310026
Cumberland Road,53.416146,-2.308905
Norris Road,53.41426,-2.307973
Shops,53.41355,-2.308254
Sale High School,53.414522,-2.30447
Shops,53.414961,-2.297778
Helsby Road,53.41523,-2.295538
Northenden Road,53.416318,-2.290686
Helsby Road,53.41499,-2.295912
Shops,53.41479,-2.298439
Norris Road,53.41533,-2.302835
Newby Drive,53.4168,-2.303162
Northenden Road,53.41938,-2.303481
Newby Drive,53.41655,-2.302889
Norris Road,53.41496,-2.302607
Cumberland Road,53.41571,-2.308691
Marsland Road,53.41726,-2.310192
Wythenshawe Road,53.42301,-2.296781
Temple Road,53.42597,-2.30094
Dane Road,53.42896,-2.30826
Lynwood Grove,53.4251,-2.314718
Oldfield Road,53.42538,-2.313592
Cheriton Avenue,53.426589,-2.309839
Dane Road,53.429128,-2.308262
Clarendon Crescent,53.428248,-2.304357
Temple Road,53.42636,-2.300927
Wythenshawe Road,53.42311,-2.29624
Clarendon Crescent,53.4281,-2.304326
Craven Road,53.40293,-2.358218
Drake Road,53.4034,-2.365908
Sinderland Road,53.404451,-2.363661
Sinderland Road,53.40427,-2.363584
Drake Road,53.40336,-2.365622
Princess Street,53.40271,-2.359194
Broadheath Primary,53.40371,-2.359954
Railway Bridge,53.40308,-2.350955
De Quincey Road,53.40683,-2.346834
The Drive,53.40897,-2.344324
Eastway,53.41092,-2.341677
The Drive,53.40794,-2.345279
Trafford College,53.40528,-2.348265
Railway Bridge,53.40371,-2.350027
Timperley Metrolink Stop,53.40417,-2.340254
Leys Road,53.40499,-2.343374
Malpas Drive,53.405718,-2.345622
Leys Road,53.405015,-2.342984
Timperley Metrolink Stop,53.40372,-2.337663
Conservative Club,53.40567,-2.321599
Shops,53.407,-2.322888
Woodhouse Lane East,53.40821,-2.325966
Arderne Road,53.4066,-2.328932
Shops,53.40456,-2.331368
Park Road,53.40295,-2.332829
Framingham Road,53.408,-2.316788
St John's Church,53.409641,-2.31823
Cloverley,53.41286,-2.321127
Woodbourne Road,53.41475,-2.322826
Sherwood Avenue,53.427058,-2.30924
Cranleigh Drive,53.40873,-2.31196
Cranleigh Drive,53.40928,-2.315715
Woodcote Road,53.40654,-2.350381
Woodcote Road,53.40654,-2.350381
Wharfside Way,53.46668,-2.30052
Wharfside Way,53.46668,-2.30052
Moss Lane,53.42441,-2.33762
Moss Lane (Sale),53.42557,-2.33588
Trafford Boulevard (Sbd - to def route),53.46893,-2.3521
Hayeswater Road,53.45351,-2.361595
Third Ave (Nbd - to def route),53.463,-2.310224
Third Ave (Nbd - to def route),53.463,-2.310224
Moss Lane,53.4171,-2.35044
Moss Lane (Sale),53.41906,-2.343894
De Quincey Road,53.4072,-2.350447
De Quincey Road,53.4072,-2.350447
Trafford Park Road,53.4639,-2.284926
Trafford Park Road,53.4639,-2.284926
Manor Avenue,53.42646,-2.353916
Manor Avenue,53.42646,-2.353916
Carrington Lane,53.4299,-2.354532
Carrington Lane,53.4299,-2.354532
Moorings Road (to def rte),53.47491,-2.320752
Moorings Road (to def rte),53.47491,-2.320752
Europa Way (sthbnd)(to define route),53.46464,-2.305627
Europa Way (nthbnd)(to define route),53.4655,-2.305768
Urmston Junior School,53.44934,-2.356817
Urmston Junior School,53.44934,-2.356817
Humphrey Park Rail Station,53.451291,-2.329887
Broadway (Ebd - to def route),53.45864,-2.370434
Norris Road,53.4128,-2.31803
Norris Road,53.41267,-2.319531
Norris Road,53.41268,-2.31816
Norris Road (W of Craddock Road),53.41239,-2.316986
Tenax Road (Sbd),53.47447,-2.32343
Tenax Road (Sbd),53.47447,-2.32343
Ayres Road,53.45644,-2.277918
Ayres Road,53.45644,-2.277918
Turning Circle,53.44584,-2.304573
Turning Circle,53.44584,-2.304573
Henrietta Street,53.45836,-2.268834
Henrietta Street,53.45836,-2.268834
Moorings Road,53.47493,-2.3214
Ashbtn Road(Parkway Rndabt),53.46919,-2.324987
Ashbtn Road(Parkway Rndabt),53.46919,-2.324987
Park Way (Nbd - to def route),53.46013,-2.33668
Park Way (Sbd - to def route),53.46015,-2.336409
Broad Road,53.42509,-2.305975
Broad Road,53.42509,-2.305975
Baxter Road,53.42176,-2.321375
Baxter Road,53.42176,-2.321375
Norris Road,53.41267,-2.312
Stretford Road,53.46404,-2.265888
Stretford Road,53.46404,-2.265888
Pkway Rndbt(to def.route),53.46844,-2.32709
Wardle Road,53.4232,-2.315125
Wardle Road,53.4232,-2.315125
Craddock Road,53.41143,-2.3118
Craddock Road,53.41117,-2.315623
Derbyshire Road South,53.41248,-2.30792
Derbyshire Road South,53.41166,-2.307669
M60 (Sbd - to define route),53.46845,-2.367974
Moss Lane,53.42002,-2.34395
Moss Lane (Sale),53.42276,-2.340418
Moss Lane,53.42002,-2.34415
Moss Lane (Sale),53.42059,-2.343921
Moss Lane,53.4172,-2.35051
Moss Lane (Sale),53.41669,-2.351608
Heatherway,53.4265,-2.354579
Heatherway,53.4265,-2.354579
Sinderland Lane,53.40535,-2.368106
Wardle Road,53.4179,-2.318577
Wardle Road,53.4179,-2.318577
Wardle Road,53.42077,-2.316718
Wardle Road,53.42077,-2.316718
Broad Road (to def rte),53.42589,-2.310525
Broad Road (to def rte),53.42589,-2.310525
Temple Road,53.422613,-2.30376
Temple Road,53.42411,-2.302702
Moss Vale Road (to def route),53.44849,-2.340548
Moss Vale Road (to def route),53.44849,-2.340548
St Antony's Roman Catholic School,53.449324,-2.338417
Moss Vale Road (to def route),53.44907,-2.339921
Humphrey Lane,53.450161,-2.331708
Humphrey Lane,53.44886,-2.332932
School Road,53.44738,-2.309749
School Road,53.44738,-2.309749
Barton Road,53.44731,-2.313874
Barton Road,53.44731,-2.313874
Christie Road,53.45147,-2.300081
Christie Road,53.45147,-2.300081
Renton Road (to Street Mary's Sch) to def rte,53.45207,-2.296215
M60 (Nbd - to define route),53.46811,-2.367911
Slip Road (to define route),53.45884,-2.340405
Slip Road (to define route),53.45899,-2.339412
Westinghouse Road (to def route),53.46732,-2.32547
Westinghouse Road (to def route),53.46732,-2.32547
Pkway Rndabt(to def.route),53.46787,-2.32686
Hayeswater Road,53.45317,-2.361773
Moss Park Road,53.44795,-2.317342
Moss Park Road,53.44795,-2.317342
Ellesmere Circle (to define route),53.47023,-2.349445
Stretford Road,53.46463,-2.262804
Stretford Road,53.46463,-2.262804
Conway Road ( opp SJ4774)(to def route),53.41924,-2.303571
Moss Vale Road,53.45532,-2.338284
Moss Vale Road,53.45532,-2.338284
Swaylands Drive,53.40917,-2.323009
Swaylands Drive,53.40917,-2.323009
Asda Parking Area,53.46872,-2.343181
Asda Parking Area,53.46872,-2.343181
Urmston Grammar School,53.4504,-2.361238
Urmston Grammar School,53.4504,-2.361238
Harboro Road (to def rte),53.42319,-2.340436
Harboro Road (to def rte),53.42319,-2.340436
Harboro Way (To define route),53.41982,-2.332299
Manor Gardens,53.44574,-2.352752
Manor Gardens,53.44574,-2.352752
Sandy Lane (To define route),53.44467,-2.320027
Sandy Lane (To define route),53.44467,-2.320027
Barton Road (To define route),53.44321,-2.312865
Barton Road (To define route),53.44321,-2.312865
Boyer Street,53.46266,-2.279601
Hereford Grove,53.44954,-2.359318
Hereford Grove,53.44954,-2.359318
Chassen Road,53.44872,-2.369776
Chassen Road,53.44872,-2.369776
Church Road,53.44388,-2.366361
Church Road,53.44388,-2.366361
Sir Matt Busby Way (to define route),53.46145,-2.288117
Sir Matt Busby Way (to define route),53.46145,-2.288117
Sir Matt Busby Way (Football Ground),53.46324,-2.289229
Sir Matt Busby Way (Football Ground),53.46324,-2.289229
St Hughs School,53.40292,-2.334574
St Hughs School,53.40294,-2.334619
Northumberland Road,53.46359,-2.268159
Northumberland Road,53.46359,-2.268159
Ayres Road,53.45773,-2.272445
Ayres Road,53.45773,-2.272445
Sale Clinic,53.42703,-2.319985
Sale Clinic,53.42703,-2.319985
Worthington Primary School,53.42162,-2.293385
Worthington Primary School,53.42192,-2.294185
Holy Family Primary Sch (to def route),53.42157,-2.298847
Holy Family Primary Sch (to def route),53.42157,-2.298847
Derbyshire Road,53.420203,-2.31161
Derbyshire Road (to def route),53.42017,-2.311687
St Anthonys RC High School (Wbnd),53.4489,-2.336712
St Anthonys RC High School,53.44898,-2.337496
Woodlands Road,53.4248,-2.315333
Eighth Street(eastbnd)(to def route),53.46517,-2.310827
Eighth Street(eastbnd)(to def route),53.46517,-2.310827
Trafford Retail Park (to define route),53.46224,-2.358883
Centenary Way (Nbd - to def route),53.47678,-2.325407
Centenary Way (Sbd - to def route),53.47643,-2.32557
bnd)(to def route),53.4803,-2.325313
Broad Road,53.42339,-2.299041
Broad Road,53.42339,-2.299041
Bowfell Road,53.45191,-2.366174
Bowfell Road,53.45191,-2.366174
The Orient (to def route),53.46447,-2.349623
The Orient (to def route),53.46447,-2.349623
The Great Hall,53.46295,-2.344972
The Great Hall,53.46295,-2.344972
Bridgewater Way (to define route),53.46592,-2.273657
Bridgewater Way (to define route),53.46547,-2.274257
Norris Road,53.41281,-2.31206
Derbyshire Road South,53.41481,-2.308143
Norris Road,53.41462,-2.301792
Norris Road,53.41462,-2.301792
White City Way,53.46208,-2.281871
Hayfield Street,53.42546,-2.324367
Springfield Road,53.42474,-2.320283
Sibson Road,53.42402,-2.32568
Sibson Road,53.42402,-2.32568
Barton Road (to def route),53.46487,-2.356721
Barton Road (to define route),53.46336,-2.357251
Broad Road,53.42457,-2.318055
Priory Road,53.42682,-2.309464
Broad Road,53.42468,-2.317905
Sale Metrolink Stop,53.42458,-2.318627
Sale Metrolink Stop,53.42458,-2.318627
Chill Factor,53.46861,-2.363275
Chill Factor,53.46861,-2.363275
Temple Road,53.422595,-2.304016
Derbyshire Road South,53.4125,-2.3077
Craddock Road,53.41133,-2.3118
Stamford Brook Road,53.40548,-2.354539
Stamford Brook Road,53.40554,-2.354089
Heatherway,53.429847,-2.354413
Epping Drive,53.42787,-2.3571
Turnbull Road,53.40619,-2.35999
Turnbull Road,53.4061,-2.3601
The Avenue,53.418465,-2.350729
Moss Lane,53.42451,-2.33771
Epping Drive,53.427864,-2.357239
Heatherway,53.429994,-2.35453
Derbyshire Road,53.420194,-2.31174
Kingsway Park,53.459888,-2.351342
Moss Vale Road,53.450721,-2.340175
Moss Vale Road,53.450722,-2.339919
Teak Drive,53.53128,-2.35467
Kearsley Hall Road,53.54216,-2.360525
Red Rock Lane,53.541423,-2.355841
Ringley Fold,53.54144,-2.355841
Red Rock Lane,53.54148,-2.355721
St Saviour School,53.5424,-2.357147
Unity Brook,53.53271,-2.359042
Moss Lane,53.5351,-2.363211
Beech Avenue,53.53675,-2.365896
Blair Street,53.53807,-2.370268
Teak Drive,53.53104,-2.35429
Unity Brook,53.53235,-2.358752
Moss Lane,53.53464,-2.36292
Beech Avenue,53.5364,-2.36544
Blair Street,53.53809,-2.370917
Boothby Road,53.51597,-2.34869
Swinton Civic Centre,53.51183,-2.339307
St Anne's Church Clifton,53.52773,-2.339932
St Anne's Church Clifton,53.52746,-2.339704
Pilkington's,53.52401,-2.315678
Pilkington'S,53.52401,-2.315678
Swinton Station,53.51477,-2.337732
Pilkington's,53.52395,-2.315753
Tamarin Close,53.51838,-2.359825
Tamarin Close,53.51814,-2.359235
Clifton Station,53.52253,-2.314898
Chelford Drive,53.51954,-2.341178
Moss Colliery Road,53.52883,-2.343275
Cemetery Road North,53.52009,-2.343581
St Ambrose Barlow RC HIgh School,53.52024,-2.357126
Grasmere Road,53.50441,-2.333247
East Lancs Park & Ride,53.51275,-2.367574
East Lancs Park & Ride,53.51287,-2.37038
Mossfield Road,53.51959,-2.333728
Billy Lane,53.52145,-2.334754
Rake Lane,53.52409,-2.335981
Whitehead Road,53.52056,-2.3198
Martin Road,53.52112,-2.321704
Silverdale,53.52065,-2.328835
Bolton Road,53.51946,-2.33243
Cumberland Avenue,53.52203,-2.333566
Mere Drive,53.52211,-2.330324
Clifton Cricket Club,53.52984,-2.345606
Cedar Drive,53.53078,-2.35026
East Lancs Park & Ride,53.51323,-2.3699
East Lancs Park & Ride,53.51322,-2.369659
Duke Street,53.52113,-2.370663
Larch Grove,53.51956,-2.364782
Arundel Street,53.51767,-2.356984
Moorside Road,53.51648,-2.350926
Boothby Road,53.51548,-2.347495
Swinton Church of St Peter,53.512641,-2.340988
Swinton Church of St Peter,53.512802,-2.341215
Moorside Station,53.51639,-2.351725
Wenlock Street,53.51339,-2.352831
Priestley Road,53.51006,-2.354507
